ArticleURL,Authors,Title,Year,Source,Publisher,CitesURL,FullTextURL,Cites,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract,RelatedURL
https://ojs.aaai.org/index.php/AAAI/article/view/11336,"W Wang, B An, Y Jiang",Optimal spot-checking for improving evaluation accuracy of peer grading systems,2018,Proceedings of the AAAI Conference on …,ojs.aaai.org,https://scholar.google.com/scholar?cites=17531655329619349636&as_sdt=2005&sciodt=2007&hl=en,https://ojs.aaai.org/index.php/AAAI/article/download/11336/11195,24,104,8/15/24 20:39,,,,,,,,,24,4,8,3,6,"… the optimal strategy eij on grading j. Given an SC policy x, we define assignments’ total lower bound accuracy rate, Φn(x)=n · Φ(x). Given an SC policy x, each peer’s best strategy can …",https://scholar.google.com/scholar?q=related:hJCLtqLzTPMJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://link.springer.com/article/10.1186/s43031-024-00106-8,"EL Hackerson, T Slominski, N Johnson, ...",Alternative grading practices in undergraduate STEM education: a scoping review,2024,Disciplinary and …,Springer,,https://link.springer.com/article/10.1186/s43031-024-00106-8,0,105,8/15/24 20:39,HTML,10.1186/s43031-024-00106-8,,,,,,,0,0,0,4,1,"… Out of this small group grew an interest in alternative grading, both in practice (ie, how do we implement this in a large enrollment, first-year course) and research (ie, what impact do …",https://scholar.google.com/scholar?q=related:4j5SuGCaaboJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://search.proquest.com/openview/96174f02e009ec87d6899ecfbcf99cad/1?pq-origsite=gscholar&cbl=18750&diss=y,T Perry Jr,"Do Equity Audit Tools Help Build Teachers' Awareness of Equitable Grading Practices for English Language Learners, Special-Circumstance Students, and African …",2019,,search.proquest.com,,https://scholarworks.calstate.edu/downloads/9w032390n,0,106,8/15/24 20:39,,,,,,,,,0,0,0,1,5,… a qualitative case study method to inquire if equity audits can help bring about equity in … to study equity in grading as there appears to be discrepancies in the grading accomplishments …,https://scholar.google.com/scholar?q=related:cmhWpV34JsQJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://link.springer.com/chapter/10.1007/978-3-030-35343-8_22,"YZ Cai, MH Tsai",Improving programming education quality with automatic grading system,2019,"… and Learning: Second International Conference, ICITL …",Springer,https://scholar.google.com/scholar?cites=17820981993248338544&as_sdt=2005&sciodt=2007&hl=en,,11,107,8/15/24 20:39,,10.1007/978-3-030-35343-8_22,,,,,,,11,2.2,6,2,5,"… On the basis of the reasons we mentioned above, we think Travis is highly suitable to serve as the grading platform for programming courses. Since the technique for applying …",https://scholar.google.com/scholar?q=related:cDIzCLTYUPcJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/17425964.2010.518667,ND Brubaker,Negotiating authority by designing individualized grading contracts,2010,Studying Teacher Education,Taylor &Francis,https://scholar.google.com/scholar?cites=3017701733657216341&as_sdt=2005&sciodt=2007&hl=en,,51,108,8/15/24 20:39,,10.1080/17425964.2010.518667,,,,,,,51,3.64,51,1,14,… grading contracts was one strategy through which I intended to help students think critically about teaching by critically examining conventional grading … individualized grading contracts …,https://scholar.google.com/scholar?q=related:VQW4AL0H4SkJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.atlantis-press.com/proceedings/icobl-19/125940773,"A Rahmani, JL Min",Automatic Grading System to Supporting Blended Learning in Basic Programming Practice–an Experience Report,2020,… on Online and Blended Learning 2019 …,atlantis-press.com,https://scholar.google.com/scholar?cites=7381288753014744&as_sdt=2005&sciodt=2007&hl=en,https://www.atlantis-press.com/article/125940773.pdf,3,109,8/15/24 20:39,,,,,,,,,3,0.75,2,2,4,"… It allows them to take actions immediately in improving teaching strategy. Students who get … grading system being involved in the teaching process, because students can practice …",https://scholar.google.com/scholar?q=related:2KcbNj45GgAJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://open.library.ubc.ca/soa/cIRcle/collections/831/items/1.0106312,JH Wormsbecker,A comparative study of three methods of grading compositions,1955,,open.library.ubc.ca,https://scholar.google.com/scholar?cites=13938929742323458902&as_sdt=2005&sciodt=2007&hl=en,https://open.library.ubc.ca/media/download/pdf/831/1.0106312/2,3,110,8/15/24 20:39,,,,,,,,,3,0.04,3,1,69,"… upon improving pupils… method by which two separate marks are awarded, one for content and the other for mechanics; and the Single Point Per Theme method by which several grading …",https://scholar.google.com/scholar?q=related:ViNRwL8GccEJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://pdfs.semanticscholar.org/3ec5/6c7bc0338717acca9d5e519c0a27ca5ce70d.pdf,"H Aldriye, A Alkhalaf, M Alkhalaf",Automated grading systems for programming assignments: A literature review,2019,International Journal of …,pdfs.semanticscholar.org,https://scholar.google.com/scholar?cites=3885100108290384890&as_sdt=2005&sciodt=2007&hl=en,https://pdfs.semanticscholar.org/3ec5/6c7bc0338717acca9d5e519c0a27ca5ce70d.pdf,45,111,8/15/24 20:39,PDF,,,,,,,,45,9,15,3,5,"… has come a long way in improving the speed and efficiency of grading. For example, the … efficient grading technique. This challenge has lead to the development of automated grading …",https://scholar.google.com/scholar?q=related:-uN63_al6jUJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.taylorfrancis.com/chapters/edit/10.4324/9781003274537-8/feedback-evaluation-grading-kimberly-moreno,K Moreno,"Feedback, Evaluation, and Grading: The Unique Considerations Distance Learning Poses to the Evaluation Cycle and the Task of Ensuring Equitable Practices",2023,Digital Learning in High-Needs Schools,taylorfrancis.com,,,0,112,8/15/24 20:39,,10.4324/9781003274537-8,,,,,,,0,0,0,1,1,"… on what constitutes “best” practice. Due to this lack of consensus, … equity and move toward equitable grading practices. This section identifies four ways to promote equitable grading …",https://scholar.google.com/scholar?q=related:zKZ-7W00V_UJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://books.google.com/books?hl=en&lr=&id=RVkIEQAAQBAJ&oi=fnd&pg=PA115&dq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&ots=-jGH5eUJEB&sig=K3IWvvvwUH2kwcOyEoDIDwWJS5c,A Lince,LABOR-BASED GRADING,2024,Effective Alternative Assessment Practices in Higher …,books.google.com,,,0,113,8/15/24 20:39,,,,,,,,,0,0,0,1,1,"… alternative grading method … grading does not simply mean not using grades on assignments. At its core, I believe this assessment method is one that is rooted in compassion and equity, …",https://scholar.google.com/scholar?q=related:-gezqlNQ_PcJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://dl.acm.org/doi/abs/10.1145/3437914.3437973,"E Hegarty-Kelly, DA Mooney",Analysis of an automatic grading system within first year computer science programming modules,2021,… on Computing Education Practice,dl.acm.org,https://scholar.google.com/scholar?cites=14790546159466978619&as_sdt=2005&sciodt=2007&hl=en,https://dl.acm.org/doi/pdf/10.1145/3437914.3437973,27,114,8/15/24 20:39,,10.1145/3437914.3437973,,,,,,,27,9,14,2,3,"… grading systems are useful for ensuring equity of grading of … We analyse the use of an automatic grading system within … , while providing automatic grading and feedback. Evaluation …",https://scholar.google.com/scholar?q=related:Ox0MTV6TQs0J:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/13573322.2016.1200025,"L Svennberg, J Meckbach, ...",Swedish PE teachers struggle with assessment in a criterion-referenced grading system,2018,"Sport, Education and …",Taylor &Francis,https://scholar.google.com/scholar?cites=12432498576144812828&as_sdt=2005&sciodt=2007&hl=en,https://www.diva-portal.org/smash/get/diva2:943649/FULLTEXT01.pdf,52,115,8/15/24 20:39,,10.1080/13573322.2016.1200025,,,,,,,52,8.67,17,3,6,"… Equity is an important goal for education where every individual’s specific circumstances and … If, as in this paper, RG is regarded as a technique rather than a method, the definition of the …",https://scholar.google.com/scholar?q=related:HEuptZUbiawJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://library.iated.org/view/CAIZA2013PRO,"JC Caiza, JM Del Alamo",Programming assignments automatic grading: review of tools and implementations,2013,INTED2013 Proceedings,library.iated.org,https://scholar.google.com/scholar?cites=9582260645732924777&as_sdt=2005&sciodt=2007&hl=en,http://oa.upm.es/25765/1/INVE_MEM_2013_160449.pdf,125,116,8/15/24 20:39,,,,,,,,,125,11.36,63,2,11,… grading of programming assignments is an important topic in academic research. It aims at improving … its plugins-based architecture and a grading method based on how well students …,https://scholar.google.com/scholar?q=related:ab0dzkkH-4QJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/0969594X.2021.1884041,"A Jönsson, A Balan, E Hartell",Analytic or holistic? A study about how to increase the agreement in teachers' grading,2021,"… : Principles, Policy &Practice",Taylor &Francis,https://scholar.google.com/scholar?cites=13969267314136228010&as_sdt=2005&sciodt=2007&hl=en,https://www.tandfonline.com/doi/pdf/10.1080/0969594X.2021.1884041,24,117,8/15/24 20:39,,10.1080/0969594X.2021.1884041,,,,,,,24,8,8,3,3,"… to increase agreement in teachers’ grading in ways that can be implemented as part of ordinary practice, such as the ones mentioned above (ie improving criteria and participating in …",https://scholar.google.com/scholar?q=related:qqCQH5zO3MEJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://scholarworks.uni.edu/etd/1045/,RT Griffin,"Grading and equity: Inflation/deflation based on race, gender, socio-economic and disability statuses when homework and employability scores are included",2020,,scholarworks.uni.edu,https://scholar.google.com/scholar?cites=2896075170233473479&as_sdt=2005&sciodt=2007&hl=en,https://scholarworks.uni.edu/cgi/viewcontent.cgi?article=2046&context=etd,1,118,8/15/24 20:39,,,,,,,,,1,0.25,1,1,4,"… grading practices potentially contribute to our equity concerns in society. Furthermore, this study illustrates how standardized grading … The AF grading system was not a standard practice …",https://scholar.google.com/scholar?q=related:x1mY9AXtMCgJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.sciencedirect.com/science/article/pii/S0085253815519030,"K Uhlig, A MacLeod, J Craig, J Lau, AS Levey, ...",Grading evidence and recommendations for clinical practice guidelines in nephrology. A position statement from Kidney Disease: Improving Global Outcomes …,2006,Kidney international,Elsevier,https://scholar.google.com/scholar?cites=17319496204753858934&as_sdt=2005&sciodt=2007&hl=en,https://www.sciencedirect.com/science/article/pii/S0085253815519030,231,119,8/15/24 20:39,HTML,,,,,,,,231,12.83,39,6,18,Considerable variation in grading systems used to rate the strength … Improving Global Outcomes (KDIGO) commissioned a methods expert group to recommend an approach for grading …,https://scholar.google.com/scholar?q=related:dnEUHQk2W_AJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/00219266.2023.2247407,"AM Ash, A El Zawily",Methods to improve grading reliability in multi-section undergraduate courses,2023,Journal of Biological Education,Taylor &Francis,,,0,120,8/15/24 20:39,,10.1080/00219266.2023.2247407,,,,,,,0,0,0,2,1,"… The purpose of this study was to determine, apply, evaluate, and reflect on a suitable method for improving the reliability in a large undergraduate life science course. We then report the …",https://scholar.google.com/scholar?q=related:cdW3GoWzTFoJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://ieeexplore.ieee.org/abstract/document/8049102/,"RL Sri, S Muthuramalingam",A Novel Summative Grading Assessment strategy for Improving Students Performance,2016,2016 IEEE 4th International …,ieeexplore.ieee.org,https://scholar.google.com/scholar?cites=5994870001746278315&as_sdt=2005&sciodt=2007&hl=en,,5,121,8/15/24 20:39,,,,,,,,,5,0.63,3,2,8,"… In our strategy we have given more priority over the Formative Assessment. Since, when we … based grading assessment strategy and the results are discussed. Interestingly, the strategy …",https://scholar.google.com/scholar?q=related:q3e7IIEOMlMJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://scholarworks.iu.edu/journals/index.php/ijpbl/article/view/28203,"D Mahmood, H Jacobo",Grading for growth: Using sliding scale rubrics to motivate struggling learners,2019,Interdisciplinary Journal of Problem …,scholarworks.iu.edu,https://scholar.google.com/scholar?cites=5616219501918120427&as_sdt=2005&sciodt=2007&hl=en,https://scholarworks.iu.edu/journals/index.php/ijpbl/article/view/28203/33514,20,122,8/15/24 20:39,,,,,,,,,20,4,10,2,5,"… would merit the grading for growth grading practice, we used … [you’re] actually improving you should get rewarded for your … because they were no longer improving or growing. In the …",https://scholar.google.com/scholar?q=related:62lziOHR8E0J:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.creativeleadership.net/resources-content/busting-myths-about-grading,D Reeves,Busting myths about grading,2017,All Things PLC,creativeleadership.net,https://scholar.google.com/scholar?cites=10363581156942421296&as_sdt=2005&sciodt=2007&hl=en,https://www.creativeleadership.net/resources-content/busting-myths-about-grading,6,123,8/15/24 20:39,HTML,,,,,,,,6,0.86,6,1,7,"… Moreover, grading policies are matters of equity, with … When these disparities take place in the context of grading, … the futile practice of seeking buy-in for changes in grading practices. …",https://scholar.google.com/scholar?q=related:MB18VCfW0o8J:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://search.proquest.com/openview/fda76bbb5d44f522b809b682ee484db9/1?pq-origsite=gscholar&cbl=18750,CG Paeplow,"Easy as 1, 2, 3: Exploring the implementation of standards-based grading in Wake County elementary schools",2011,,search.proquest.com,https://scholar.google.com/scholar?cites=367872885280083150&as_sdt=2005&sciodt=2007&hl=en,https://repository.lib.ncsu.edu/bitstream/handle/1840.16/7242/etd.pdf?sequence=2,17,124,8/15/24 20:39,BOOK,,,,,,,,17,1.31,17,1,13,"… and the absence of prior research examining the equity potential inherit within this grading system, this study‘s findings inform both research and practice. Indeed, given this research …",https://scholar.google.com/scholar?q=related:zgyeqXDyGgUJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.diva-portal.org/smash/record.jsf?pid=diva2:1064938,L Svennberg,Grading in physical education,2017,,diva-portal.org,https://scholar.google.com/scholar?cites=8351451555109995627&as_sdt=2005&sciodt=2007&hl=en,https://www.diva-portal.org/smash/record.jsf?pid=diva2:1064938,36,125,8/15/24 20:39,HTML,,,,,,,,36,5.14,36,1,7,… teachers’ grading. The conclusion is that the gap between policy and practice confirmed in … strive to influence steering documents and practice. Cultural and political influences need to …,https://scholar.google.com/scholar?q=related:awQ3BfFQ5nMJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://link.springer.com/chapter/10.1007/978-3-031-35129-7_24,"F Nafa, L Sreeramareddy, S Mallapuram, ...",Improving Educational Outcomes: Developing and Assessing Grading System (ProGrader) for Programming Courses,2023,… Conference on Human …,Springer,https://scholar.google.com/scholar?cites=9503982112785713954&as_sdt=2005&sciodt=2007&hl=en,,1,126,8/15/24 20:39,,10.1007/978-3-031-35129-7_24,,,,,,,1,1,0,4,1,"… This paper introduces ProGrader system, an innovative automated grading tool to evaluate … The automatic grading and personalized feedback features allowed students to practice …",https://scholar.google.com/scholar?q=related:IktCmGDt5IMJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://journals.sagepub.com/doi/abs/10.1177/0163278712436968,"PC Gugiu, CD Westine, CLS Coryn, ...",An application of a new evidence grading system to research on the chronic care model,2013,Evaluation &the …,journals.sagepub.com,https://scholar.google.com/scholar?cites=11056782209971010689&as_sdt=2005&sciodt=2007&hl=en,https://citeseerx.ist.psu.edu/document?repid=rep1&type=pdf&doi=9168441cc09ece7fee9e47c5341a91c9a7c17d32,26,127,8/15/24 20:39,,10.1177/0163278712436968,,,,,,,26,2.36,7,4,11,"… a strategy for improving chronic care, active participation of senior leaders in improvement efforts, holding leaders accountable for improving … progress toward improving chronic care, …",https://scholar.google.com/scholar?q=related:gTwusNaUcZkJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/abs/10.1080/10627190903039411,"SM Bonner, PP Chen",Teacher candidates' perceptions about grading and constructivist teaching,2009,Educational Assessment,Taylor &Francis,https://scholar.google.com/scholar?cites=14197475652043020364&as_sdt=2005&sciodt=2007&hl=en,https://www.researchgate.net/profile/Peggy-Chen-9/publication/233006142_Teacher_Candidates'_Perceptions_About_Grading_and_Constructivist_Teaching/links/59fcb4f50f7e9b9968bec28c/Teacher-Candidates-Perceptions-About-Grading-and-Constructivist-Teaching.pdf,104,128,8/15/24 20:39,,10.1080/10627190903039411,,,,,,,104,6.93,52,2,15,… would be little concerned about equity and consistency in grading policies and would apply … directly linked to the experience of grading in actual practice to help teachers implement the …,https://scholar.google.com/scholar?q=related:TBhIU-KQB8UJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.sciencedirect.com/science/article/pii/S1471595311001442,"V Heaslip, JME Scammell",Failing underperforming students: The role of grading in practice assessment,2012,Nurse Education in practice,Elsevier,https://scholar.google.com/scholar?cites=1162951024361910297&as_sdt=2005&sciodt=2007&hl=en,https://www.researchgate.net/profile/Vanessa-Heaslip/publication/51639096_Failing_underperforming_students_The_role_of_grading_in_practice_assessment/links/5c2c88ee458515a4c706a301/Failing-underperforming-students-The-role-of-grading-in-practice-assessment.pdf,118,129,8/15/24 20:39,,,,,,,,,118,9.83,59,2,12,… of a practice assessment tool incorporating the grading of practice. It focuses on the second stage of an evaluation of mentors and students experiences of grading practice. Whilst an …,https://scholar.google.com/scholar?q=related:GbBEisuhIxAJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
https://www.tandfonline.com/doi/pdf/10.1207/s15324818ame1201_4,"LH Cross, RB Frary",Hodgepodge grading: Endorsed by students and teachers alike,1999,Applied measurement in Education,Taylor &Francis,https://scholar.google.com/scholar?cites=8346532687350932098&as_sdt=2005&sciodt=2007&hl=en,https://files.eric.ed.gov/fulltext/ED398262.pdf,409,130,8/15/24 20:39,,10.1207/s15324818ame1201_4,,,,,,,409,16.36,205,2,25,"… Curiously, endorsement of this practice was lowest among college preparatory teachers (73… research has addressed the efficacy of this practice. Table 4 contains response percentages …",https://scholar.google.com/scholar?q=related:giK930HX1HMJ:scholar.google.com/&scioq=grading%7C%22mastery+grading%22%7C%22alternative+grading%22%7C%22specification+grading%22%7C%22specifications+grading%22%7C%22mastery+learning%22%7C%22specs+grading%22%7C%22grading+for+equity%22%7C%22ungrading%22%7C%22un+grading%22%7C%22contract+grading%22+practice%7Cstrategy%7Ctechnique%7Ctactic%7Cmethod+equity%7Cimproving&hl=en&as_sdt=2007
